"user_id","age","married","has_children","segment","perks","total_sessions","total_page_clicks","total_seconds_per_all_sessions","total_bookings","total_rooms","total_seats","total_bags","total_nights","total_not_cancelled_trips","total_cancelled_trips","total_trips_w_flights","total_trips_w_hotel","total_days_in_trip","total_weekdays_in_trip"
"512671","55","1","0","Business","One Night Free Hotel with Flight","8","147","1085.000000","5","5","5","1","17","5","0","5","5","19","14"
"512677","24","1","0","Solo","Free Hotel Meal","8","75","556.000000","1","0","1","0","0","1","0","1","0","1","0"
"512680","63","1","1","Business","One Night Free Hotel with Flight","8","101","766.000000","1","1","1","0","4","1","0","1","1","4","4"
"512691","31","0","1","Family","Exclusive Discounts","8","124","921.000000","2","2","2","0","6","2","0","2","2","6","2"
"512693","36","0","0","Group","No Cancellation Fees","8","200","1482.000000","4","5","5","1","16","4","0","4","4","16","12"
"512695","46","1","0","Business","One Night Free Hotel with Flight","8","153","1129.000000","5","3","5","2","7","5","0","5","3","15","11"
"512696","16","0","0","Group","No Cancellation Fees","8","149","1114.000000","3","4","1","1","29","3","0","1","3","4","3"
"512704","29","1","1","Family","Exclusive Discounts","8","116","863.000000","1","0","1","0","0","1","0","1","0","1","1"
"512706","52","1","1","Business","One Night Free Hotel with Flight","11","141","1051.000000","4","6","5","2","18","4","0","3","4","7","5"
"512780","42","0","0","Business","One Night Free Hotel with Flight","9","135","993.000000","3","3","2","1","13","3","0","2","3","3","3"
"512786","39","0","0","Group","No Cancellation Fees","8","150","1112.000000","4","4","4","2","28","4","0","4","4","22","16"
"512787","51","0","0","Group","No Cancellation Fees","8","170","1270.000000","4","6","6","1","13","4","0","4","4","12","8"
"512791","33","0","1","Family","Exclusive Discounts","8","102","773.000000","3","4","4","3","9","3","0","3","3","10","8"
"512801","52","0","0","Group","No Cancellation Fees","8","166","1231.000000","7","6","7","3","20","7","0","7","6","24","14"
"512826","39","1","0","Business","One Night Free Hotel with Flight","8","140","1051.000000","4","2","6","4","5","4","0","4","2","15","10"
"512831","43","0","0","Group","No Cancellation Fees","8","114","838.000000","4","2","6","3","5","4","0","3","2","10","7"
"512835","39","1","0","Business","One Night Free Hotel with Flight","8","127","944.000000","5","9","9","1","20","5","0","5","5","22","15"
"512846","36","1","1","Family","Exclusive Discounts","8","196","1439.000000","4","3","4","0","8","4","0","4","3","10","8"
"512848","34","0","0","Group","No Cancellation Fees","8","128","962.000000","3","3","2","0","7","3","0","2","3","5","4"
"512880","46","0","0","Group","No Cancellation Fees","8","54","406.000000","2","1","2","1","4","2","0","2","1","6","4"
"512887","38","0","0","Group","No Cancellation Fees","8","172","1280.000000","3","3","3","2","10","3","0","3","3","12","9"
"512888","36","1","0","Business","One Night Free Hotel with Flight","8","85","627.000000","3","4","2","1","26","3","0","2","3","5","3"
"512900","31","0","0","Business","One Night Free Hotel with Flight","9","92","688.000000","4","5","1","0","27","4","0","1","4","3","3"
"512904","63","1","0","Business","One Night Free Hotel with Flight","8","121","897.000000","5","5","4","5","44","5","0","4","5","21","15"
"512922","33","0","1","Family","Exclusive Discounts","8","145","1085.000000","2","1","2","2","1","2","0","2","1","3","3"
"512928","17","0","0","Group","No Cancellation Fees","8","374","8492.000000","1","2","4","2","30","0","1","1","1","17","13"
"512943","45","1","1","Family","Exclusive Discounts","8","107","797.000000","4","2","4","2","6","4","0","4","2","14","6"
"512945","24","0","0","Group","No Cancellation Fees","8","119","886.000000","3","2","2","0","18","3","0","2","2","22","17"
"512974","16","0","0","Group","No Cancellation Fees","9","159","1187.000000","3","2","1","0","12","3","0","1","2","0","0"
"512976","35","0","0","Group","No Cancellation Fees","8","159","1186.000000","5","10","8","2","25","5","0","4","5","21","15"
"512984","56","0","0","Group","No Cancellation Fees","8","148","1090.000000","3","3","2","1","8","3","0","2","3","7","4"
"512999","33","1","0","Business","One Night Free Hotel with Flight","8","112","829.000000","3","2","4","2","5","3","0","3","2","11","5"
"513004","40","0","0","Group","No Cancellation Fees","8","161","1204.000000","4","3","4","2","18","4","0","4","3","22","16"
"513005","27","0","0","Group","No Cancellation Fees","8","95","703.000000","1","1","1","1","1","1","0","1","1","2","0"
"513006","57","1","0","Business","One Night Free Hotel with Flight","10","199","1481.000000","2","3","3","2","10","2","0","2","2","10","7"
"513026","40","1","0","Business","One Night Free Hotel with Flight","8","146","1081.000000","3","3","3","1","18","3","0","3","3","20","15"
"513030","37","0","0","Group","No Cancellation Fees","8","98","732.000000","3","3","3","0","15","3","0","3","3","17","12"
"513031","45","1","1","Family","Exclusive Discounts","9","90","673.000000","3","3","2","2","9","3","0","2","2","4","3"
"513058","51","0","1","Business","One Night Free Hotel with Flight","8","231","1712.000000","6","4","6","2","12","6","0","5","3","13","10"
"513089","38","1","0","Business","One Night Free Hotel with Flight","8","141","1049.000000","3","3","1","1","26","3","0","1","3","15","10"
"513090","21","0","1","Family","Exclusive Discounts","9","123","914.000000","2","1","3","3","1","2","0","2","1","14","8"
"513091","70","1","0","Dreamer","10% Discount For the First Booking","9","93","706.000000","0","0","0","0","0","0","0","0","0","0","0"
"513093","54","0","0","Group","No Cancellation Fees","8","137","1013.000000","4","5","2","0","18","4","0","2","4","4","3"
"513096","29","1","1","Family","Exclusive Discounts","8","76","570.000000","2","1","3","3","3","2","0","2","1","4","3"
"513103","31","0","1","Family","Exclusive Discounts","8","130","984.000000","3","4","4","1","10","3","0","3","3","8","6"
"513126","35","0","0","Group","No Cancellation Fees","8","133","997.000000","5","5","5","2","24","5","0","5","5","26","17"
"513138","16","0","1","Dreamer","10% Discount For the First Booking","8","62","447.000000","0","0","0","0","0","0","0","0","0","0","0"
"513164","41","0","0","Group","No Cancellation Fees","8","75","566.000000","2","1","2","0","5","2","0","2","1","18","14"
"513206","46","0","0","Dreamer","10% Discount For the First Booking","8","54","404.000000","0","0","0","0","0","0","0","0","0","0","0"
"513216","37","1","0","Business","One Night Free Hotel with Flight","9","218","1623.000000","4","3","4","2","15","4","0","4","3","17","13"
"513220","44","0","0","Group","No Cancellation Fees","8","196","1448.000000","5","5","5","2","18","5","0","5","5","21","17"
"513221","30","0","0","Group","No Cancellation Fees","8","109","798.000000","1","2","2","0","7","1","0","1","1","7","5"
"513227","62","1","0","Solo","Free Hotel Meal","10","175","1313.000000","2","2","2","0","8","2","0","2","2","8","5"
"513233","38","1","1","Family","Exclusive Discounts","9","113","837.000000","3","5","2","2","9","3","0","2","3","7","3"
"513236","42","1","1","Frequent","Priority Boarding","8","168","1255.000000","8","13","10","1","37","8","0","6","8","20","17"
"513237","35","1","1","Family","Exclusive Discounts","8","139","1045.000000","2","2","1","0","9","2","0","1","2","3","3"
"513241","35","0","1","Dreamer","10% Discount For the First Booking","8","50","368.000000","0","0","0","0","0","0","0","0","0","0","0"
"513242","28","0","0","Group","No Cancellation Fees","10","122","906.000000","2","2","2","0","8","2","0","2","2","9","6"
"513259","53","1","0","Business","One Night Free Hotel with Flight","8","140","1042.000000","3","2","3","1","11","3","0","3","2","17","13"
"513261","58","1","1","Dreamer","10% Discount For the First Booking","9","114","845.000000","0","0","0","0","0","0","0","0","0","0","0"
"513289","34","0","0","Group","No Cancellation Fees","8","124","923.000000","1","1","1","0","3","1","0","1","1","0","0"
"513296","36","0","0","Group","No Cancellation Fees","8","200","1473.000000","3","4","4","0","10","3","0","3","3","12","9"
"513317","54","1","0","Business","One Night Free Hotel with Flight","8","135","1016.000000","1","0","1","0","0","1","0","1","0","2","2"
"513322","50","0","0","Group","No Cancellation Fees","9","163","1216.000000","3","3","3","3","6","3","0","3","3","8","6"
"513338","53","1","0","Business","One Night Free Hotel with Flight","8","111","823.000000","3","3","3","0","7","3","0","3","3","9","6"
"513339","28","0","0","Group","No Cancellation Fees","8","140","1042.000000","2","5","5","1","6","2","0","2","2","9","6"
"513345","22","1","1","Family","Exclusive Discounts","9","131","977.000000","2","2","0","0","16","2","0","0","2","0","0"
"513347","48","1","1","Family","Exclusive Discounts","10","169","1257.000000","1","1","1","1","2","1","0","1","1","3","3"
"513366","43","0","0","Group","No Cancellation Fees","8","156","1171.000000","3","3","3","1","14","3","0","3","3","14","10"
"513381","50","1","1","Family","Exclusive Discounts","8","105","783.000000","3","3","3","2","5","3","0","3","3","6","4"
"513387","48","1","1","Family","Exclusive Discounts","8","109","808.000000","5","9","5","1","16","5","0","4","5","16","10"
"513397","52","0","0","Group","No Cancellation Fees","8","175","1295.000000","5","4","4","2","12","5","0","4","4","12","9"
"513402","44","1","1","Family","Exclusive Discounts","8","109","811.000000","1","1","1","1","1","1","0","1","1","1","1"
"513408","31","0","1","Family","Exclusive Discounts","8","221","1654.000000","2","5","5","1","13","2","0","2","2","14","10"
"513422","41","1","0","Business","One Night Free Hotel with Flight","8","100","741.000000","2","2","2","1","4","2","0","2","2","4","3"
"513425","48","1","1","Dreamer","10% Discount For the First Booking","9","87","654.000000","0","0","0","0","0","0","0","0","0","0","0"
"513438","50","1","1","Family","Exclusive Discounts","8","122","910.000000","1","1","1","1","13","1","0","1","1","13","9"
"513441","34","0","1","Family","Exclusive Discounts","8","90","1588.721420","1","0","4","2","0","0","1","1","0","12","8"
"513470","46","1","1","Dreamer","10% Discount For the First Booking","8","111","825.000000","0","0","0","0","0","0","0","0","0","0","0"
"513495","30","0","0","Group","No Cancellation Fees","8","111","833.000000","2","2","1","1","18","2","0","1","2","3","1"
"513497","43","0","0","Group","No Cancellation Fees","8","104","787.000000","2","2","1","0","9","2","0","1","2","2","1"
"513509","35","0","0","Group","No Cancellation Fees","8","125","927.000000","2","0","2","1","0","2","0","2","0","3","3"
"513543","31","0","1","Family","Exclusive Discounts","8","366","8437.000000","2","3","2","0","9","1","1","1","2","2","2"
"513546","44","0","0","Dreamer","10% Discount For the First Booking","8","40","297.000000","0","0","0","0","0","0","0","0","0","0","0"
"513555","44","0","0","Group","No Cancellation Fees","9","148","1093.000000","5","5","4","2","13","5","0","4","4","23","17"
"513568","59","0","0","Group","No Cancellation Fees","8","82","614.000000","2","3","2","0","11","2","0","1","2","3","1"
"513569","17","0","0","Business","One Night Free Hotel with Flight","9","87","654.000000","2","2","1","1","4","2","0","1","2","2","2"
"513582","48","1","0","Solo","Free Hotel Meal","8","134","1007.000000","3","2","3","2","6","3","0","3","2","8","5"
"513602","25","0","0","Dreamer","10% Discount For the First Booking","8","107","801.000000","0","0","0","0","0","0","0","0","0","0","0"
"513611","47","0","0","Group","No Cancellation Fees","8","130","969.000000","3","3","2","1","18","3","0","2","3","9","5"
"513613","46","0","0","Group","No Cancellation Fees","8","100","737.000000","3","3","2","0","15","3","0","2","3","8","5"
"513620","17","0","0","Group","No Cancellation Fees","9","167","1225.000000","3","3","2","1","10","3","0","2","3","5","3"
"513625","27","0","1","Family","Exclusive Discounts","8","198","7300.780476","2","4","8","3","2","1","1","2","1","12","6"
"513627","57","1","0","Business","One Night Free Hotel with Flight","8","152","1132.000000","3","3","3","2","5","3","0","3","3","8","6"
"513628","39","1","0","Solo","Free Hotel Meal","8","142","1044.000000","3","3","3","3","9","3","0","3","3","10","5"
"513638","55","1","1","Business","One Night Free Hotel with Flight","8","149","1116.000000","4","6","6","2","24","4","0","4","4","26","19"
"513659","40","0","0","Group","No Cancellation Fees","8","122","902.000000","3","3","3","0","17","3","0","3","3","15","11"
"513661","25","0","0","Group","No Cancellation Fees","8","74","565.000000","1","2","0","0","10","1","0","0","1","0","0"
"513683","52","1","0","Solo","Free Hotel Meal","8","173","1290.000000","4","4","3","4","18","4","0","3","4","11","6"
"513714","22","0","0","Group","No Cancellation Fees","8","66","497.000000","1","0","1","0","0","1","0","1","0","11","8"
"513721","40","0","0","Group","No Cancellation Fees","9","130","982.000000","5","5","4","3","17","5","0","4","5","16","10"
"513742","30","0","1","Dreamer","10% Discount For the First Booking","8","68","513.000000","0","0","0","0","0","0","0","0","0","0","0"
"513761","38","0","0","Group","No Cancellation Fees","8","158","1180.000000","3","3","3","1","16","3","0","3","3","18","14"
"513776","65","0","0","Group","No Cancellation Fees","9","94","700.000000","2","2","1","0","7","2","0","1","2","2","2"
"513787","42","1","0","Business","One Night Free Hotel with Flight","8","346","8827.000000","5","9","10","4","17","4","1","5","4","16","12"
"513791","37","0","0","Group","No Cancellation Fees","8","130","966.000000","4","5","5","2","28","4","0","4","4","32","22"
"513796","44","1","0","Business","One Night Free Hotel with Flight","8","136","1009.000000","3","3","4","2","17","3","0","3","2","23","18"
"513800","52","1","1","Dreamer","10% Discount For the First Booking","8","59","439.000000","0","0","0","0","0","0","0","0","0","0","0"
"513807","43","1","1","Family","Exclusive Discounts","8","331","8179.000000","3","3","13","11","4","2","1","3","2","10","7"
"513823","44","1","0","Dreamer","10% Discount For the First Booking","8","79","591.000000","0","0","0","0","0","0","0","0","0","0","0"
"513826","42","0","0","Group","No Cancellation Fees","10","160","1200.000000","4","4","6","2","4","4","0","4","2","7","4"
"513844","35","1","0","Business","One Night Free Hotel with Flight","8","117","868.000000","3","3","4","1","10","3","0","2","2","4","4"
"513853","48","0","1","Family","Exclusive Discounts","9","181","1355.000000","3","3","3","0","8","3","0","3","3","11","8"
"513856","35","0","0","Group","No Cancellation Fees","8","109","807.000000","1","1","1","1","9","1","0","1","1","9","7"
"513860","63","1","0","Business","One Night Free Hotel with Flight","8","137","1007.000000","3","4","3","1","14","3","0","2","3","9","8"
"513869","39","0","1","Family","Exclusive Discounts","8","272","7737.000000","2","3","4","2","21","1","1","1","2","9","7"
"513875","33","1","1","Family","Exclusive Discounts","8","314","8047.000000","4","6","7","3","13","3","1","3","3","23","17"
"513917","55","1","1","Family","Exclusive Discounts","8","117","859.000000","3","3","3","2","15","3","0","3","3","17","11"
"513926","36","0","0","Group","No Cancellation Fees","8","195","1457.000000","4","5","6","2","6","4","0","4","3","11","4"
"513933","37","0","0","Group","No Cancellation Fees","8","190","1420.000000","3","3","3","2","10","3","0","3","3","6","5"
"513953","38","1","0","Business","One Night Free Hotel with Flight","9","65","489.000000","2","3","1","0","5","2","0","1","2","3","2"
"513956","27","0","0","Group","No Cancellation Fees","8","128","949.000000","4","2","4","2","3","4","0","4","2","8","6"
"513964","48","0","0","Group","No Cancellation Fees","8","110","819.000000","5","3","5","2","6","5","0","5","3","10","7"
"513967","36","0","0","Group","No Cancellation Fees","9","146","1083.000000","6","6","6","4","32","6","0","6","6","35","23"
"513995","37","1","1","Family","Exclusive Discounts","8","109","809.000000","4","4","2","1","19","4","0","2","4","6","5"
"514002","38","0","0","Group","No Cancellation Fees","8","265","1991.000000","5","5","5","2","17","5","0","5","5","19","13"
"514003","36","1","0","Business","One Night Free Hotel with Flight","8","162","1203.000000","3","3","3","4","10","3","0","3","3","10","10"
"514021","76","0","0","Group","No Cancellation Fees","8","65","480.000000","2","3","0","0","37","2","0","0","2","0","0"
"514023","43","0","1","Family","Exclusive Discounts","8","114","841.000000","3","3","2","0","11","3","0","2","3","8","6"
"514053","42","1","1","Family","Exclusive Discounts","8","62","459.000000","2","2","1","0","18","2","0","1","2","3","1"
"514071","37","0","0","Group","No Cancellation Fees","8","128","948.000000","3","3","3","2","5","3","0","3","3","5","1"
"514076","56","1","1","Family","Exclusive Discounts","9","85","628.000000","2","4","1","1","22","2","0","1","2","3","1"
"514113","16","0","1","Business","One Night Free Hotel with Flight","8","88","655.000000","2","2","1","0","7","2","0","1","2","3","3"
"514132","36","0","1","Family","Exclusive Discounts","8","129","963.000000","5","4","6","2","14","5","0","5","4","19","14"
"514133","41","1","0","Business","One Night Free Hotel with Flight","8","115","860.000000","3","3","2","1","4","3","0","2","2","11","7"
"514164","46","1","0","Solo","Free Hotel Meal","10","139","1040.000000","4","4","3","1","15","4","0","3","4","12","7"
"514167","50","0","0","Group","No Cancellation Fees","8","484","9320.000000","3","4","4","1","7","2","1","3","3","9","6"
"514206","34","1","0","Business","One Night Free Hotel with Flight","8","116","868.000000","3","2","5","5","8","3","0","3","2","8","4"
"514208","37","0","1","Family","Exclusive Discounts","8","79","590.000000","1","1","1","0","4","1","0","1","1","4","3"
"514210","41","0","0","Group","No Cancellation Fees","9","164","1216.000000","3","3","3","1","7","3","0","3","3","10","6"
"514215","53","0","0","Group","No Cancellation Fees","8","162","1198.000000","3","3","3","0","15","3","0","3","3","17","14"
"514235","29","0","1","Family","Exclusive Discounts","8","70","521.000000","1","1","1","0","4","1","0","1","1","4","3"
"514261","31","0","0","Group","No Cancellation Fees","8","113","845.000000","3","4","4","2","5","3","0","3","3","7","4"
"514275","29","0","0","Group","No Cancellation Fees","8","133","986.000000","3","4","3","1","15","3","0","2","3","1","0"
"514289","50","1","1","Dreamer","10% Discount For the First Booking","9","129","967.000000","0","0","0","0","0","0","0","0","0","0","0"
"514300","39","0","0","Group","No Cancellation Fees","8","622","10327.000000","3","1","6","2","2","2","1","3","1","8","5"
"514315","22","0","0","Business","One Night Free Hotel with Flight","8","204","1522.000000","1","1","1","1","3","1","0","1","1","3","3"
"514318","51","1","1","Business","One Night Free Hotel with Flight","8","139","1027.000000","4","4","2","2","14","4","0","2","4","4","4"
"514324","53","1","0","Business","One Night Free Hotel with Flight","9","137","1020.000000","3","3","3","2","9","3","0","3","3","3","3"
"514337","45","0","0","Group","No Cancellation Fees","9","125","941.000000","4","5","2","2","26","4","0","2","4","10","6"
"514342","41","0","0","Group","No Cancellation Fees","8","121","904.000000","4","4","6","4","10","4","0","4","2","27","20"
"514344","65","0","0","Group","No Cancellation Fees","9","178","1344.000000","6","5","6","4","15","6","0","6","5","19","14"
"514370","42","0","0","Group","No Cancellation Fees","8","124","924.000000","3","4","4","0","14","3","0","3","3","17","11"
"514384","42","0","0","Group","No Cancellation Fees","8","132","964.000000","1","2","2","1","2","1","0","1","1","2","1"
"514395","38","0","0","Group","No Cancellation Fees","8","130","977.000000","3","3","3","1","27","3","0","3","3","28","18"
"514457","40","0","0","Group","No Cancellation Fees","10","151","1113.000000","4","4","4","2","21","4","0","4","4","23","17"
"514460","36","1","0","Business","One Night Free Hotel with Flight","8","90","680.000000","4","3","3","2","20","4","0","3","3","18","12"
"514461","35","1","1","Family","Exclusive Discounts","8","77","576.000000","3","3","1","1","32","3","0","1","3","2","1"
"514501","49","1","1","Family","Exclusive Discounts","8","85","640.000000","1","1","0","0","10","1","0","0","1","0","0"
"514503","21","0","0","Group","No Cancellation Fees","8","94","701.000000","2","4","0","0","22","2","0","0","2","0","0"
"514515","38","0","0","Group","No Cancellation Fees","8","123","916.000000","3","4","5","3","3","3","0","3","2","18","14"
"514526","48","1","1","Family","Exclusive Discounts","8","254","1892.000000","5","6","6","2","9","5","0","5","5","11","5"
"514551","22","0","0","Group","No Cancellation Fees","10","136","1021.000000","1","1","0","0","13","1","0","0","1","0","0"
"514586","42","0","0","Group","No Cancellation Fees","9","179","1323.000000","3","3","3","2","12","3","0","3","3","15","8"
"514589","46","1","0","Business","One Night Free Hotel with Flight","8","113","842.000000","1","1","1","1","3","1","0","1","1","4","4"
"514617","38","0","1","Family","Exclusive Discounts","8","151","1117.000000","4","4","4","1","9","4","0","3","3","6","6"
"514623","37","1","1","Family","Exclusive Discounts","8","111","820.000000","1","1","1","1","5","1","0","1","1","5","4"
"514627","44","0","0","Group","No Cancellation Fees","8","410","8753.000000","4","7","8","2","5","3","1","4","3","7","5"
"514638","39","1","1","Family","Exclusive Discounts","8","126","936.000000","4","8","6","3","27","4","0","3","4","19","13"
"514639","68","1","0","Dreamer","10% Discount For the First Booking","8","66","494.000000","0","0","0","0","0","0","0","0","0","0","0"
"514642","67","1","0","Dreamer","10% Discount For the First Booking","8","99","752.000000","0","0","0","0","0","0","0","0","0","0","0"
"514660","40","1","1","Family","Exclusive Discounts","8","115","856.000000","4","4","5","2","5","4","0","4","3","8","7"
"514675","50","1","0","Business","One Night Free Hotel with Flight","9","116","856.000000","3","4","4","2","7","3","0","3","3","10","8"
"514682","42","0","0","Group","No Cancellation Fees","9","148","1101.000000","4","4","3","2","14","4","0","3","4","7","5"
"514684","23","0","0","Dreamer","10% Discount For the First Booking","8","114","846.000000","0","0","0","0","0","0","0","0","0","0","0"
"514689","42","1","1","Family","Exclusive Discounts","8","118","891.000000","2","2","2","1","4","2","0","2","2","5","3"
"514737","55","1","1","Family","Exclusive Discounts","8","170","1263.000000","4","4","4","3","21","4","0","4","4","17","11"
"514785","45","1","0","Business","One Night Free Hotel with Flight","8","156","1164.000000","3","3","3","1","7","3","0","3","3","3","3"
"514810","31","0","1","Family","Exclusive Discounts","8","229","1708.000000","3","4","1","0","21","3","0","1","3","4","4"
"514830","52","0","0","Group","No Cancellation Fees","9","106","798.000000","2","1","2","2","4","2","0","2","1","10","6"
"514867","43","1","1","Family","Exclusive Discounts","8","126","934.000000","3","5","5","1","15","3","0","3","3","17","11"
"514876","17","0","0","Group","No Cancellation Fees","8","122","917.000000","1","1","0","0","8","1","0","0","1","0","0"
"514892","38","0","0","Group","No Cancellation Fees","9","142","1063.000000","5","6","6","4","25","5","0","5","5","27","17"
"514893","67","1","0","Group","No Cancellation Fees","8","89","663.000000","1","1","0","0","10","1","0","0","1","0","0"
"514899","36","0","1","Family","Exclusive Discounts","9","182","1343.000000","6","8","9","5","13","6","0","6","5","20","15"
"514925","16","0","0","Group","No Cancellation Fees","8","284","7961.000000","2","3","2","2","31","1","1","1","2","13","10"
"514926","28","0","0","Group","No Cancellation Fees","8","93","693.000000","3","3","2","0","11","3","0","2","3","9","5"
"514931","16","0","0","Dreamer","10% Discount For the First Booking","9","100","743.000000","0","0","0","0","0","0","0","0","0","0","0"
"514944","48","1","1","Family","Exclusive Discounts","9","135","1003.000000","1","1","1","1","5","1","0","1","1","5","4"
"514951","37","0","1","Family","Exclusive Discounts","8","119","887.000000","2","1","3","2","5","2","0","2","1","24","18"
"514953","45","1","0","Business","One Night Free Hotel with Flight","9","198","2551.339633","3","6","2","4","30","2","1","1","3","5","5"
"514980","38","0","0","Group","No Cancellation Fees","8","169","1243.000000","7","10","10","4","36","7","0","7","7","39","27"
"514981","47","1","0","Business","One Night Free Hotel with Flight","8","96","720.000000","3","4","4","1","13","3","0","3","3","15","11"
"515004","50","1","1","Family","Exclusive Discounts","8","153","1128.000000","2","2","1","1","10","2","0","1","2","2","2"
"515013","47","0","0","Group","No Cancellation Fees","8","98","733.000000","2","2","3","1","2","2","0","2","1","5","4"
"515020","20","0","0","Group","No Cancellation Fees","8","174","1305.000000","3","3","2","2","16","3","0","2","3","6","4"
"515030","33","0","0","Group","No Cancellation Fees","8","97","720.000000","1","1","1","0","14","1","0","1","1","14","10"
"515051","45","1","0","Business","One Night Free Hotel with Flight","9","222","1637.000000","5","5","5","6","32","5","0","5","5","34","25"
"515058","49","0","0","Group","No Cancellation Fees","8","158","1179.000000","5","6","4","1","14","5","0","4","5","12","7"
"515060","48","0","0","Group","No Cancellation Fees","9","116","863.000000","2","2","2","2","8","2","0","2","2","10","6"
"515085","60","1","1","Business","One Night Free Hotel with Flight","9","197","4955.886046","2","7","12","10","39","1","1","1","2","15","11"
"515103","50","1","1","Family","Exclusive Discounts","8","139","1045.000000","3","3","3","3","10","3","0","3","3","12","9"
"515124","49","0","0","Group","No Cancellation Fees","8","416","9182.000000","4","6","6","2","8","3","1","4","4","10","8"
"515131","46","1","0","Business","One Night Free Hotel with Flight","9","248","1839.000000","5","6","6","3","22","5","0","5","5","16","11"
"515139","35","0","0","Group","No Cancellation Fees","10","296","5846.341722","3","4","4","0","10","2","1","3","3","9","6"
"515161","47","1","1","Family","Exclusive Discounts","8","161","1200.000000","3","4","2","2","15","3","0","2","3","14","9"
"515168","45","0","1","Family","Exclusive Discounts","9","85","627.000000","2","3","0","0","7","2","0","0","2","0","0"
"515182","38","0","0","Group","No Cancellation Fees","8","190","1411.000000","6","7","7","5","16","6","0","6","6","18","9"
"515198","38","0","0","Group","No Cancellation Fees","8","188","1391.000000","1","2","0","0","20","1","0","0","1","0","0"
"515200","33","1","0","Business","One Night Free Hotel with Flight","8","147","1091.000000","2","4","4","1","9","2","0","2","2","10","10"
"515202","74","1","0","Couple","Free Check Bags","9","103","769.000000","1","3","0","0","3","1","0","0","1","0","0"
"515205","70","1","0","Couple","Free Check Bags","8","333","8171.000000","1","2","4","4","12","0","1","1","1","7","5"
"515229","51","1","1","Business","One Night Free Hotel with Flight","9","255","2490.429999","5","8","5","1","34","4","1","3","5","10","10"
"515240","43","1","1","Family","Exclusive Discounts","8","96","718.000000","1","2","0","0","5","1","0","0","1","0","0"
"515243","40","1","0","Business","One Night Free Hotel with Flight","8","137","1025.000000","4","2","5","1","5","4","0","4","2","11","9"
"515258","26","0","0","Group","No Cancellation Fees","8","125","947.000000","3","4","4","1","5","3","0","3","3","8","5"
"515271","56","0","1","Business","One Night Free Hotel with Flight","8","134","996.000000","3","3","3","0","5","3","0","3","3","6","5"
"515274","35","0","0","Group","No Cancellation Fees","8","118","863.000000","6","6","4","1","20","6","0","4","6","16","12"
"515306","48","1","0","Business","One Night Free Hotel with Flight","9","145","1077.000000","4","4","3","2","35","4","0","3","4","19","13"
"515330","47","0","0","Group","No Cancellation Fees","8","103","769.000000","3","4","4","1","6","3","0","3","3","8","7"
"515344","47","0","0","Group","No Cancellation Fees","8","180","1337.000000","5","6","3","2","24","5","0","3","5","7","1"
"515398","39","1","1","Family","Exclusive Discounts","9","137","1018.000000","4","4","6","6","5","4","0","4","3","7","6"
"515409","44","1","1","Family","Exclusive Discounts","8","167","1245.000000","3","5","5","3","7","3","0","3","3","10","10"
"515421","47","0","0","Group","No Cancellation Fees","8","161","1199.000000","4","5","5","2","13","4","0","4","4","16","9"
"515423","55","1","0","Business","One Night Free Hotel with Flight","8","87","644.000000","2","1","2","1","7","2","0","2","1","8","5"
"515436","22","0","0","Group","No Cancellation Fees","8","180","1347.000000","1","1","0","0","4","1","0","0","1","0","0"
"515478","30","1","1","Family","Exclusive Discounts","8","89","663.000000","2","3","3","0","6","2","0","2","2","6","5"
"515490","55","1","1","Business","One Night Free Hotel with Flight","9","180","1348.000000","4","5","5","1","14","4","0","4","4","13","10"
"515502","32","0","1","Family","Exclusive Discounts","9","61","460.000000","1","2","0","0","4","1","0","0","1","0","0"
"515514","18","1","0","Dreamer","10% Discount For the First Booking","8","115","850.000000","0","0","0","0","0","0","0","0","0","0","0"
"515516","33","1","0","Dreamer","10% Discount For the First Booking","8","127","943.000000","0","0","0","0","0","0","0","0","0","0","0"
"515523","22","0","0","Group","No Cancellation Fees","8","104","781.000000","3","4","1","0","17","3","0","1","3","5","4"
"515529","43","1","1","Family","Exclusive Discounts","8","93","696.000000","2","1","2","2","1","2","0","2","1","3","3"
"515530","17","0","1","Dreamer","10% Discount For the First Booking","8","156","1163.000000","0","0","0","0","0","0","0","0","0","0","0"
"515565","43","0","1","Family","Exclusive Discounts","8","181","1351.000000","4","5","5","3","18","4","0","4","4","19","15"
"515578","36","0","0","Group","No Cancellation Fees","8","185","1377.000000","6","6","5","3","20","6","0","5","6","14","10"
"515580","44","0","0","Group","No Cancellation Fees","8","188","1401.000000","4","5","3","2","24","4","0","3","4","15","11"
"515586","53","0","0","Group","No Cancellation Fees","9","133","1008.000000","5","3","5","3","10","5","0","5","3","15","9"
"515610","32","1","1","Family","Exclusive Discounts","8","290","7880.000000","3","1","11","5","4","2","1","3","1","17","9"
"515634","16","0","0","Dreamer","10% Discount For the First Booking","8","127","964.000000","0","0","0","0","0","0","0","0","0","0","0"
"515639","39","0","0","Group","No Cancellation Fees","9","176","1300.000000","7","7","8","6","22","7","0","7","6","23","15"
"515645","35","1","0","Solo","Free Hotel Meal","8","96","721.000000","3","3","2","2","17","3","0","2","2","1","0"
"515666","38","1","0","Business","One Night Free Hotel with Flight","8","144","1073.000000","4","4","4","2","15","4","0","4","4","16","11"
"515675","30","0","0","Business","One Night Free Hotel with Flight","9","410","8764.000000","3","7","1","0","8","2","1","1","3","2","2"
